Date,Nifty50_USD,SP500,Gold,USBond
2025-07-03,296.46499527203156,6279.35009765625,307.1400146484375,92.41331481933594
2025-07-04,298.42087142519256,6279.35009765625,307.1400146484375,92.41331481933594
2025-07-07,297.80587999237207,6229.97998046875,307.3699951171875,92.12074279785156
2025-07-08,297.14642234222737,6225.52001953125,304.1600036621094,91.98421478271484
2025-07-09,297.2450496001367,6263.259765625,305.5199890136719,92.46207427978516
2025-07-10,295.8312057564613,6280.4599609375,306.20001220703125,92.41331481933594
2025-07-11,293.3446972582348,6259.75,309.1400146484375,91.98421478271484
2025-07-14,292.26196466475574,6268.56005859375,308.010009765625,91.94520568847656
2025-07-15,293.0821215738304,6243.759765625,306.7300109863281,91.58438110351562
2025-07-16,293.18689399117477,6263.7001953125,308.260009765625,91.8379135131836
2025-07-17,292.3838923634723,6297.35986328125,307.5899963378906,91.80867004394531
2025-07-18,290.1733371388758,6296.7900390625,308.3900146484375,92.06224060058594
2025-07-21,291.2490729227008,6305.60009765625,313.1300048828125,92.3840560913086
2025-07-22,290.7455649290702,6309.6201171875,316.1000061035156,92.64737701416016
2025-07-23,292.0903823348036,6358.91015625,312.17999267578125,92.31578826904297
2025-07-24,290.0749722944602,6363.35009765625,310.2699890136719,92.17926025390625
2025-07-25,287.36450778702243,6388.64013671875,307.3999938964844,92.39380645751953
2025-07-28,285.3081966195259,6389.77001953125,305.4100036621094,92.18900299072266
2025-07-29,286.0311728895983,6370.85986328125,306.25,92.79367065429688
2025-07-30,285.48284737530787,6362.89990234375,300.9599914550781,92.47183990478516
2025-07-31,282.3743107724081,6339.39013671875,302.9599914550781,92.54985809326172
2025-08-01,280.78085838207073,6238.009765625,309.1099853515625,93.61534881591797
2025-08-04,283.3705645688797,6329.93994140625,310.9100036621094,93.7425537109375
2025-08-05,280.4485661938599,6299.18994140625,311.1600036621094,93.6740493774414
2025-08-06,280.1337340740276,6345.06005859375,310.5,93.60557556152344
2025-08-07,280.2580970904981,6340.0,313.1199951171875,93.53707885742188
2025-08-08,278.6504624240535,6389.4501953125,313.04998779296875,93.32182312011719
2025-08-11,281.00959513802155,6373.4501953125,308.54998779296875,93.35118865966797
2025-08-12,279.33087080553867,6445.759765625,308.2699890136719,93.33161163330078
2025-08-13,281.056932602756,6466.580078125,309.2099914550781,93.6642837524414
2025-08-14,281.661539631936,6468.5400390625,307.25,93.36096954345703
2025-08-15,281.661539631936,6449.7998046875,307.42999267578125,93.17506408691406
2025-08-18,284.26640005760873,6449.14990234375,306.95001220703125,93.08699798583984
2025-08-19,286.16326859869866,6411.3701171875,305.2699890136719,93.32182312011719
2025-08-20,287.6758066144063,6395.77978515625,308.3599853515625,93.45880126953125
2025-08-21,288.2586507564234,6370.169921875,307.2900085449219,93.18484497070312
2025-08-22,284.9023932675862,6466.91015625,310.5799865722656,93.70341491699219
2025-08-25,285.90084873749083,6439.31982421875,309.8299865722656,93.51751708984375
2025-08-26,282.0733544810544,6465.93994140625,312.0799865722656,93.76211547851562
2025-08-27,282.0733544810544,6481.39990234375,312.7099914550781,93.938232421875
2025-08-28,279.50206472710147,6501.85986328125,315.0299987792969,94.15348815917969
2025-08-29,278.8717452997038,6460.259765625,318.07000732421875,94.07521057128906
2025-09-01,279.27696007556165,6460.259765625,318.07000732421875,94.07521057128906
2025-09-02,279.30917628128435,6415.5400390625,325.5899963378906,93.79447174072266
2025-09-03,280.8582797827627,6448.259765625,328.1400146484375,94.118408203125
2025-09-04,280.83863760474793,6502.080078125,326.69000244140625,94.5405044555664
2025-09-05,280.53278152742047,6481.5,331.04998779296875,95.00186920166016
2025-09-08,280.9183487321948,6495.14990234375,334.82000732421875,95.29635620117188
2025-09-09,282.66036015255236,6512.60986328125,334.05999755859375,95.0705795288086
2025-09-10,283.0829844531875,6532.0400390625,335.260009765625,95.3258056640625
