Date,Nifty50_USD,SP500,Gold,USBond
2005-03-24,46.1824021124542,1171.4200439453125,42.38999938964844,44.809940338134766
2005-03-25,,,,
2005-03-28,46.49369826016601,1174.280029296875,42.540000915527344,44.53579711914063
2005-03-29,45.4490247571659,1165.3599853515625,42.560001373291016,44.79975509643555
2005-03-30,45.57028571428572,1181.4100341796875,42.61000061035156,45.02314758300781
2005-03-31,46.67851344897263,1180.5899658203125,42.81999969482422,45.34806442260742
2005-04-01,47.5431115244991,1172.9200439453125,42.619998931884766,45.50090408325195
2005-04-04,47.27147601075492,1176.1199951171875,42.400001525878906,45.49070358276367
2005-04-05,47.0229078636595,1181.3900146484375,42.45000076293945,45.37350845336914
2005-04-06,47.374083918099295,1184.0699462890625,42.630001068115234,45.53147506713867
2005-04-07,47.06212861686787,1191.1400146484375,42.56999969482422,45.16461944580078
2005-04-08,46.53272444062877,1181.199951171875,42.68999862670898,45.32258605957031
2005-04-11,46.015308158183466,1181.2099609375,42.77999877929688,45.56711959838867
2005-04-12,46.422513745634895,1187.760009765625,42.84000015258789,45.99003982543945
2005-04-13,46.37019198372116,1173.7900390625,42.900001525878906,45.87794876098633
2005-04-14,,1162.050048828125,42.310001373291016,45.806617736816406
2005-04-15,44.76863738981066,1142.6199951171875,42.400001525878906,46.41296005249024
2005-04-18,44.19532432842043,1145.97998046875,42.68999862670898,46.37729263305664
2005-04-19,43.713369657961046,1152.780029296875,43.27999877929688,46.82564163208008
2005-04-20,44.279484142309386,1137.5,43.400001525878906,46.708473205566406
2005-04-21,44.6096608604902,1159.949951171875,43.18999862670898,46.219329833984375
2005-04-22,45.1123589191837,1152.1199951171875,43.38999938964844,46.60660934448242
2005-04-25,45.17419096375793,1162.0999755859375,43.43999862670898,46.74412536621094
2005-04-26,44.86703456953606,1151.8299560546875,43.63999938964844,46.67280197143555
2005-04-27,44.41027807898927,1156.3800048828125,43.20000076293945,46.835880279541016
2005-04-28,44.52523091605758,1143.219970703125,43.0,47.18235397338867
2005-04-29,43.85661487220105,1156.8499755859375,43.34999847412109,47.1008415222168
2005-05-02,44.0632183908046,1162.1600341796875,42.880001068115234,47.09058380126953
2005-05-03,44.133731153427874,1161.1700439453125,42.7599983215332,47.21839141845703
2005-05-04,44.698574342447465,1175.6500244140625,42.900001525878906,46.80424118041992
2005-05-05,45.28950563105655,1172.6300048828125,42.90999984741211,46.91160583496094
2005-05-06,45.53304135630713,1171.3499755859375,42.52000045776367,46.56391906738281
2005-05-09,46.0577823031938,1178.8399658203125,42.54999923706055,46.60995101928711
2005-05-10,45.99400304260813,1166.219970703125,42.63999938964844,46.9422721862793
2005-05-11,45.94979046526949,1171.1099853515625,42.68999862670898,47.08549118041992
2005-05-12,46.09504908952337,1159.3599853515625,42.15999984741211,47.26957702636719
2005-05-13,45.81336244457043,1154.050048828125,41.95000076293945,47.453651428222656
2005-05-16,46.37327025898629,1165.68994140625,41.880001068115234,47.39741516113281
2005-05-17,45.84984071749345,1173.800048828125,41.86000061035156,47.530303955078125
2005-05-18,45.70654567035828,1185.56005859375,42.04999923706055,47.84743118286133
2005-05-19,45.893267657462,1191.0799560546875,41.97999954223633,47.72465515136719
2005-05-20,45.98624359913859,1189.280029296875,41.650001525878906,47.7808837890625
2005-05-23,46.38185363721121,1193.8599853515625,41.619998931884766,48.15420150756836
2005-05-24,46.65593425384986,1194.0699462890625,41.72999954223633,48.28718566894531
2005-05-25,47.02830287748958,1190.010009765625,41.869998931884766,47.94963836669922
2005-05-26,47.694252873563215,1197.6199951171875,41.68999862670898,47.934329986572266
2005-05-27,47.73333333333333,1198.780029296875,41.880001068115234,47.98545837402344
2005-05-30,47.64137931034483,,,
2005-05-31,47.85763528467376,1191.5,41.650001525878906,48.57865524291992
2005-06-01,47.74816884066014,1202.219970703125,41.52999877929688,49.17349243164063
2005-06-02,47.24599459849352,1204.2900390625,42.09999847412109,49.291534423828125
2005-06-03,48.07736303892997,1196.02001953125,42.16999816894531,48.88605499267578
2005-06-04,,,,
2005-06-06,48.088234788303154,1197.510009765625,42.47999954223633,49.1426887512207
2005-06-07,48.255520287249865,1197.260009765625,42.380001068115234,49.53271865844727
2005-06-08,48.65039357626742,1194.6700439453125,42.34000015258789,49.29664611816406
2005-06-09,48.393926468153765,1200.9300537109375,42.27000045776367,49.25557708740234
2005-06-10,48.0929363076329,1198.1099853515625,42.619998931884766,48.70130157470703
2005-06-13,48.29467055087066,1200.8199462890625,42.77999877929688,48.40874099731445
2005-06-14,48.4706266922357,1203.9100341796875,42.59999847412109,48.09053802490234
2005-06-15,48.93448275862069,1206.5799560546875,42.7400016784668,48.17778778076172
2005-06-16,48.84314678837668,1210.9599609375,43.459999084472656,48.41900634765625
2005-06-17,48.8250153609757,1216.9599609375,43.630001068115234,48.413856506347656
2005-06-20,49.31807779613671,1216.0999755859375,43.65999984741211,48.33174514770508
2005-06-21,49.90800420529143,1213.6099853515625,43.810001373291016,48.68589401245117
2005-06-22,50.37655670755942,1213.8800048828125,43.720001220703125,49.27614974975586
2005-06-23,50.22654146715469,1200.72998046875,44.02000045776367,49.22481155395508
2005-06-24,50.45642481744231,1191.5699462890625,43.900001525878906,49.47114181518555
2005-06-27,50.66329094351121,1190.68994140625,43.90999984741211,49.60457611083984
2005-06-28,49.90455434324959,1201.5699462890625,43.45000076293945,49.265846252441406
2005-06-29,50.4059342933304,1199.8499755859375,43.630001068115234,49.18889236450195
2005-06-30,51.09526108557544,1191.3299560546875,43.43999862670898,49.63027572631836
2005-07-01,50.84827586206897,1194.43994140625,42.70000076293945,49.028690338134766
2005-07-04,51.326508214238885,,,
2005-07-05,50.82183908045977,1204.989990234375,42.27999877929688,48.565242767333984
2005-07-06,51.222988505747125,1194.93994140625,42.25,48.83304214477539
2005-07-07,50.03213800025974,1197.8699951171875,42.36000061035156,48.93604278564453
2005-07-08,50.44097275654364,1211.8599853515625,42.2599983215332,48.73517608642578
2005-07-11,51.05499417262409,1219.43994140625,42.540000915527344,48.73517608642578
2005-07-12,51.09986301848417,1222.2099609375,42.63999938964844,48.46223831176758
2005-07-13,50.77052574230934,1223.2900390625,42.34999847412109,48.390132904052734
2005-07-14,50.32473726732717,1226.5,41.900001525878906,48.266510009765625
2005-07-15,50.89831925162785,1227.9200439453125,42.04999923706055,48.395267486572266
2005-07-18,51.41068886039712,1221.1300048828125,42.0099983215332,48.03477096557617
2005-07-19,51.40854725337856,1229.3499755859375,41.88999938964844,48.2047119140625
2005-07-20,51.59723729883618,1235.199951171875,42.20000076293945,48.46734619140625
2005-07-21,51.872093023255815,1227.0400390625,42.459999084472656,47.80818176269531
2005-07-22,52.14269183471308,1233.6800537109375,42.45000076293945,48.17900848388672
2005-07-25,52.732398717854416,1229.030029296875,42.5099983215332,48.00387954711914
2005-07-26,53.05574771010515,1231.1600341796875,42.25,48.08112335205078
2005-07-27,53.50945989467246,1236.7900390625,42.43999862670898,48.00387954711914
2005-07-28,,1243.719970703125,42.75,48.43133163452149
2005-07-29,53.34025562608469,1234.1800537109375,42.81999969482422,47.95234298706055
2005-08-01,53.435913852565385,1235.3499755859375,43.130001068115234,47.774044036865234
2005-08-02,54.231564913576015,1244.1199951171875,43.13999938964844,47.61896896362305
2005-08-03,54.346323681073,1245.0400390625,43.52999877929688,47.8515853881836
2005-08-04,54.56892128049204,1235.8599853515625,43.68000030517578,47.75334548950195
2005-08-05,54.38047212283782,1226.4200439453125,43.59999847412109,47.381160736083984
2005-08-08,53.49597144271146,1223.1300048828125,43.34999847412109,47.29330062866211
2005-08-09,53.36478617458916,1231.3800048828125,43.34000015258789,47.46904754638672
2005-08-10,54.31875623839075,1229.1300048828125,43.650001525878906,47.4173583984375
2005-08-11,54.73333333333333,1237.81005859375,44.45000076293945,47.74820327758789
2005-08-12,54.20875136963169,1230.3900146484375,44.4900016784668,48.23408508300781
2005-08-15,,1233.8699951171875,44.130001068115234,48.11003112792969
2005-08-16,54.54085059582586,1219.3399658203125,44.54999923706055,48.44601440429688
2005-08-17,55.295675348014335,1220.239990234375,43.90999984741211,48.12557601928711
2005-08-18,54.90689655172413,1219.02001953125,43.83000183105469,48.48222351074219
2005-08-19,54.766773320996336,1219.7099609375,43.59999847412109,48.4770622253418
2005-08-22,54.37083906961328,1221.72998046875,43.70000076293945,48.42536544799805
2005-08-23,53.37539931773118,1217.5899658203125,43.7599983215332,48.647586822509766
2005-08-24,53.14645216138386,1209.5899658203125,43.59000015258789,48.69413757324219
2005-08-25,53.87986175956357,1212.3699951171875,43.72999954223633,48.84918975830078
2005-08-26,54.06078170849098,1205.0999755859375,43.61000061035156,48.833740234375
2005-08-29,53.54214402587913,1212.280029296875,43.56999969482422,48.89581298828125
2005-08-30,54.24150043126388,1208.4100341796875,43.0099983215332,49.205902099609375
2005-08-31,54.221237490234486,1220.3299560546875,43.400001525878906,49.61946487426758
2005-09-01,54.80068146653294,1221.5899658203125,44.220001220703125,49.32060623168945
2005-09-02,55.1552521022858,1218.02001953125,44.25,49.3621826171875
2005-09-05,55.49587742711861,,,
2005-09-06,55.43597178430217,1233.3900146484375,44.27000045776367,49.0146484375
2005-09-07,,1236.3599853515625,44.33000183105469,48.55292510986328
2005-09-08,56.06327246314783,1231.6700439453125,44.59999847412109,48.60479736328125
2005-09-09,56.11174803888724,1241.47998046875,44.84000015258789,48.76041793823242
2005-09-12,56.7287039977922,1240.56005859375,44.88999938964844,48.42324447631836
2005-09-13,57.04654108018853,1231.199951171875,44.560001373291016,48.67745208740234
2005-09-14,56.87927926422133,1227.1600341796875,44.959999084472656,48.49067687988281
2005-09-15,57.624430227487466,1227.72998046875,45.41999816894531,48.09126663208008
2005-09-16,58.24623500171931,1237.9100341796875,45.81999969482422,47.774845123291016
2005-09-19,58.56947051690842,1231.02001953125,46.25,47.87858581542969
2005-09-20,58.804744320873816,1221.3399658203125,46.22999954223633,48.00309753417969
2005-09-21,,1210.199951171875,47.060001373291016,48.449161529541016
2005-09-22,56.47662682272505,1214.6199951171875,46.36000061035156,48.40250015258789
2005-09-23,56.50513309509671,1215.2900390625,46.27999877929688,48.03939056396485
2005-09-26,58.32041251972377,1215.6300048828125,46.56999969482422,47.82152938842773
2005-09-27,58.652617551325925,1215.6600341796875,46.25,47.88894271850586
2005-09-28,59.04659090909092,1216.8900146484375,46.79999923706055,48.21060943603516
2005-09-29,59.42649252639664,1227.6800537109375,47.09999847412109,47.99268341064453
2005-09-30,59.21693562322845,1228.81005859375,46.70000076293945,47.82676315307617
2005-10-03,59.692462960165166,1226.699951171875,46.41999816894531,47.452781677246094
2005-10-04,60.4757026483388,1214.469970703125,46.45000076293945,47.609031677246094
2005-10-05,59.8280532659461,1196.3900146484375,46.36000061035156,47.81734848022461
2005-10-06,58.43112903632829,1191.489990234375,47.209999084472656,47.63507461547852
2005-10-07,58.05254828917195,1195.9000244140625,47.36000061035156,47.82772445678711
2005-10-10,57.35977653631285,1187.3299560546875,47.369998931884766,47.79651641845703
2005-10-11,57.7251441098388,1184.8699951171875,47.38999938964844,47.69757843017578
2005-10-12,,1177.6800537109375,46.84999847412109,47.23409652709961
2005-10-13,56.54780611543511,1176.8399658203125,47.02000045776367,47.06220626831055
2005-10-14,55.554560200902834,1186.5699462890625,46.79999923706055,46.98931121826172
2005-10-17,55.45971711309237,1190.0999755859375,47.2599983215332,46.97892379760742
2005-10-18,54.824521877017446,1178.1400146484375,47.0,47.03096008300781
2005-10-19,53.50299383091796,1195.760009765625,46.34000015258789,47.051795959472656
2005-10-20,53.0906484199231,1177.800048828125,45.97999954223633,47.17682647705078
2005-10-21,54.29349236013829,1179.5899658203125,46.52000045776367,47.6142463684082
2005-10-24,53.15982331981635,1199.3800048828125,46.38999938964844,47.24452590942383
2005-10-25,53.85745919421022,1196.5400390625,47.060001373291016,46.838321685791016
2005-10-26,53.593682100572366,1191.3800048828125,46.93000030517578,46.49460220336914
2005-10-27,52.29828655743638,1178.9000244140625,47.18000030517578,46.66124725341797
2005-10-28,51.45634495373843,1198.4100341796875,47.220001220703125,46.66643142700195
2005-10-31,52.64098472037609,1207.010009765625,46.400001525878906,46.75492477416992
2005-11-01,53.03888888888889,1202.760009765625,45.72999954223633,46.701133728027344
2005-11-02,53.554352403386055,1214.760009765625,46.130001068115234,46.48137283325195
2005-11-03,,1219.93994140625,45.959999084472656,46.16753005981445
2005-11-04,,1220.1400146484375,45.5099983215332,46.094337463378906
2005-11-07,53.770206763596754,1222.81005859375,45.77000045776367,46.251220703125
2005-11-08,54.51990230637325,1218.5899658203125,45.90999984741211,46.701133728027344
2005-11-09,54.48992958342805,1220.6500244140625,46.560001373291016,46.219852447509766
2005-11-10,54.731890460993945,1230.9599609375,46.47999954223633,46.78478240966797
2005-11-11,56.03891876984567,1234.719970703125,46.79999923706055,46.81092834472656
2005-11-14,56.05038147807021,1233.760009765625,46.619998931884766,46.46047592163086
2005-11-15,,1229.010009765625,46.65999984741211,46.76386260986328
2005-11-16,56.51531634315614,1231.2099609375,47.77999877929688,47.25556564331055
2005-11-17,57.05411995668429,1242.800048828125,48.47999954223633,47.37060546875
2005-11-18,57.331508889705255,1248.27001953125,48.459999084472656,47.15095138549805
2005-11-21,56.997372069581886,1254.8499755859375,48.9900016784668,47.29217529296875
2005-11-22,56.24945136832452,1261.22998046875,49.31999969482422,47.35494995117188
2005-11-23,57.10595408433988,1265.6099853515625,49.150001525878906,47.171871185302734
2005-11-24,57.73444424273244,,,
2005-11-25,58.24879541389006,1268.25,49.41999816894531,47.3444938659668
2005-11-26,,,,
2005-11-28,59.14940218658288,1257.4599609375,49.7400016784668,47.579856872558594
2005-11-29,58.91484814297952,1257.47998046875,49.79999923706055,47.130027770996094
2005-11-30,57.83362330355774,1249.47998046875,49.09999847412109,47.07773971557617
2005-12-01,58.78784598062107,1264.6700439453125,50.16999816894531,47.00416946411133
2005-12-02,58.51116816932589,1265.0799560546875,50.31999969482422,47.0198974609375
2005-12-05,57.536762617354114,1262.0899658203125,50.77999877929688,46.80978775024414
2005-12-06,57.72550003593856,1263.699951171875,50.88999938964844,47.28783798217773
2005-12-07,58.34055478557327,1257.3699951171875,51.31999969482422,47.1092414855957
2005-12-08,58.62465036484602,1255.8399658203125,51.900001525878906,47.4139518737793
2005-12-09,59.77987342253873,1259.3699951171875,52.400001525878906,47.04093933105469
2005-12-12,60.40470094217048,1260.4300537109375,52.560001373291016,46.951622009277344
2005-12-13,61.110386180484255,1267.4300537109375,51.650001525878906,47.1249885559082
2005-12-14,61.53027396521947,1272.739990234375,50.34999847412109,47.60832214355469
2005-12-15,61.445155351475165,1270.93994140625,50.2400016784668,47.49274444580078
2005-12-16,61.943965305646245,1267.3199462890625,50.09000015258789,47.65036010742188
2005-12-19,62.77827024367559,1259.9200439453125,50.220001220703125,47.69765090942383
2005-12-20,62.60965968573114,1259.6199951171875,49.040000915527344,47.639869689941406
2005-12-21,62.59201985604973,1262.7900390625,49.369998931884766,47.55580139160156
2005-12-22,62.69902528666749,1268.1199951171875,50.13999938964844,47.93404769897461
2005-12-23,62.19179811301891,1268.6600341796875,50.119998931884766,48.22823333740234
2005-12-26,61.02085921439419,,,
2005-12-27,62.24267715240138,1256.5400390625,50.63999938964844,48.622291564941406
2005-12-28,62.062416072636175,1258.1700439453125,51.470001220703125,48.48670959472656
2005-12-29,62.55708184034997,1254.4200439453125,51.470001220703125,48.59218978881836
2005-12-30,63.07649372920452,1248.2900390625,51.58000183105469,48.48141479492188
2006-01-02,63.049133589631005,,,
2006-01-03,64.27440839879658,1268.800048828125,53.119998931884766,48.41811752319336
2006-01-04,65.00447583174146,1273.4599609375,53.29999923706055,48.53414916992188
2006-01-05,64.9171730214214,1273.47998046875,52.34000015258789,48.47614669799805
2006-01-06,65.79363151420482,1285.449951171875,53.720001220703125,48.38648223876953
2006-01-09,65.75011546225453,1290.1500244140625,54.59999847412109,48.41811752319336
2006-01-10,64.97962834245793,1289.68994140625,54.060001373291016,48.02770614624024
2006-01-11,,1294.1800537109375,54.52999877929688,47.9485969543457
2006-01-12,64.87710717103205,1286.06005859375,54.43000030517578,48.27043151855469
2006-01-13,64.68232402404082,1287.6099853515625,55.43999862670898,48.54998779296875
2006-01-16,64.21351016743945,,,
2006-01-17,64.0067862254909,1282.9300537109375,55.2599983215332,48.7662467956543
2006-01-18,63.4274089395004,1277.9300537109375,54.06999969482422,48.750465393066406
2006-01-19,65.01019044202373,1285.0400390625,55.59000015258789,48.60799026489258
2006-01-20,65.70667949579986,1261.489990234375,55.20000076293945,48.73460388183594
2006-01-23,65.44247832928204,1263.8199462890625,55.77000045776367,48.718868255615234
2006-01-24,65.83654336767741,1266.8599853515625,55.72999954223633,48.48141479492188
2006-01-25,66.79577395327854,1264.6800537109375,56.13999938964844,47.95391845703125
2006-01-26,,1273.8299560546875,55.880001068115234,47.74814224243164
2006-01-27,67.89006274649338,1283.719970703125,55.630001068115234,47.74814224243164
2006-01-30,67.57155767987723,1285.18994140625,56.68000030517578,47.70064926147461
2006-01-31,68.36218441201788,1280.0799560546875,56.70000076293945,47.832550048828125
2006-02-01,67.41265600189973,1282.4599609375,56.70000076293945,47.66896057128906
2006-02-02,67.19769044958228,1270.8399658203125,56.97999954223633,47.75894927978516
2006-02-03,66.71052354467747,1264.030029296875,56.5,48.09780883789063
2006-02-06,67.97575988874289,1265.02001953125,56.720001220703125,48.19313430786133
2006-02-07,68.32805311922698,1254.780029296875,54.59999847412109,47.96541595458984
2006-02-08,68.19923102549042,1265.6500244140625,54.83000183105469,47.85427474975586
2006-02-09,,1263.780029296875,56.18000030517578,48.07132339477539
2006-02-10,68.76107390272219,1266.989990234375,54.790000915527344,47.80661010742188
2006-02-13,68.88221732489417,1262.8599853515625,53.720001220703125,47.81190872192383
2006-02-14,68.34767600701524,1275.530029296875,54.4900016784668,47.64247512817383
2006-02-15,68.43750023647495,1280.0,53.7599983215332,47.75894927978516
2006-02-16,68.30017824051579,1289.3800048828125,54.52000045776367,47.76953887939453
2006-02-17,67.28425666906993,1287.239990234375,54.959999084472656,48.15073776245117
2006-02-20,67.76036877011616,,,
2006-02-21,68.49052393731158,1283.030029296875,55.119998931884766,48.07132339477539
2006-02-22,68.58813020227416,1292.6700439453125,55.34000015258789,48.399539947509766
2006-02-23,68.87314581770688,1287.7900390625,54.63999938964844,48.27780151367188
2006-02-24,68.86543095398092,1289.4300537109375,55.63999938964844,48.20367050170898
2006-02-27,69.07115538255847,1294.1199951171875,55.220001220703125,48.12429428100586
2006-02-28,69.48474576271187,1280.6600341796875,56.06999969482422,48.36249542236328
2006-03-01,70.5307155848479,1291.239990234375,56.09999847412109,48.070255279541016
2006-03-02,71.31507420181907,1289.1400146484375,56.7400016784668,47.73558044433594
2006-03-03,71.23924803665702,1287.22998046875,56.27999877929688,47.45929718017578
2006-03-06,72.09943502824859,1278.260009765625,55.22999954223633,47.04494094848633
2006-03-07,72.00904853080218,1275.8800048828125,54.95000076293945,47.0767936706543
2006-03-08,70.22757830078534,1278.469970703125,53.970001220703125,47.06085586547852
2006-03-09,70.38011840834284,1272.22998046875,54.2400016784668,47.0767936706543
2006-03-10,71.62396381319388,1281.4200439453125,53.83000183105469,46.90144348144531
2006-03-13,72.1480072997443,1284.1300048828125,54.310001373291016,46.86428451538086
2006-03-14,72.06472686070806,1297.47998046875,54.869998931884766,47.17771530151367
2006-03-15,,1303.02001953125,55.119998931884766,46.9227180480957
2006-03-16,72.75310284131736,1305.3299560546875,55.34000015258789,47.347747802734375
2006-03-17,73.16027295644247,1307.25,55.119998931884766,47.20431518554688
2006-03-20,73.61699628196013,1305.0799560546875,55.16999816894531,47.27866744995117
2006-03-21,73.64108478969953,1297.22998046875,54.83000183105469,47.034278869628906
2006-03-22,72.9763488433993,1305.0400390625,54.75,47.135231018066406
2006-03-23,73.0156051242796,1301.6700439453125,54.70000076293945,46.9864616394043
2006-03-24,73.75806934982003,1302.949951171875,55.709999084472656,47.33182144165039
2006-03-27,74.49482939092061,1301.6099853515625,56.38999938964844,47.15650177001953
2006-03-28,74.56494596658119,1293.22998046875,56.060001373291016,46.71551132202149
2006-03-29,75.24001485489946,1302.8900146484375,57.06999969482422,46.49240112304688
2006-03-30,76.89946177245973,1300.25,58.59999847412109,46.16828918457031
2006-03-31,76.41371742112483,1294.8699951171875,58.09999847412109,46.15238571166992
2006-04-03,77.99735326080346,1297.81005859375,58.470001220703125,46.167274475097656
2006-04-04,78.09753630420143,1305.9300537109375,58.33000183105469,46.11929321289063
2006-04-05,78.79039254483533,1311.56005859375,58.65999984741211,46.18328857421875
2006-04-06,,1309.0400390625,59.27999877929688,45.831302642822266
2006-04-07,77.5505626740575,1295.5,58.59000015258789,45.38335418701172
2006-04-10,77.88737151555462,1296.6199951171875,59.59999847412109,45.46867370605469
2006-04-11,,1286.5699462890625,59.0099983215332,45.62869644165039
2006-04-12,75.0110940299143,1288.1199951171875,59.43000030517578,45.351356506347656
2006-04-13,74.2784176730923,1289.1199951171875,59.5,45.03139114379883
2006-04-14,,,,
2006-04-17,76.06711400207729,1285.3299560546875,61.09000015258789,45.19670867919922
2006-04-18,78.0984289937649,1307.280029296875,61.84999847412109,45.27671813964844
2006-04-19,78.40022438202325,1309.9300537109375,63.75,44.9993896484375
2006-04-20,79.23503594020112,1311.4599609375,60.959999084472656,44.962059020996094
2006-04-21,79.39934765039365,1311.280029296875,63.20000076293945,45.22335815429688
2006-04-24,79.16880510800281,1308.1099853515625,61.650001525878906,45.40468597412109
2006-04-25,77.25680552380425,1301.739990234375,62.77999877929688,44.86606597900391
2006-04-26,78.98156294635962,1305.4100341796875,63.650001525878906,44.791385650634766
2006-04-27,78.30580490496848,1309.719970703125,62.959999084472656,44.85005569458008
2006-04-28,78.1352291418023,1310.6099853515625,65.08999633789062,44.8820915222168
2006-04-29,,,,
2006-05-01,,1305.18994140625,65.16000366210938,44.54476165771485
2006-05-02,80.47879601340287,1313.2099609375,66.55000305175781,44.66255569458008
2006-05-03,81.12165316720781,1308.1199951171875,66.45999908447266,44.56618118286133
2006-05-04,81.27422699055138,1312.25,67.4800033569336,44.49119567871094
2006-05-05,81.83940054806557,1325.760009765625,67.98999786376953,44.7589225769043
2006-05-08,82.51005671336887,1324.6600341796875,67.55999755859375,44.78570938110352
2006-05-09,83.10178480731268,1325.1400146484375,69.68000030517578,44.7589225769043
2006-05-10,83.77965077698991,1322.8499755859375,70.37999725341797,44.8392219543457
2006-05-11,82.57585955377404,1305.9200439453125,71.02999877929688,44.61970901489258
2006-05-12,81.42888874232433,1291.239990234375,71.12000274658203,44.25028610229492
2006-05-15,77.41667952058644,1294.5,67.41000366210938,44.426979064941406
2006-05-16,78.30425788727572,1292.0799560546875,68.61000061035156,44.7589225769043
2006-05-17,81.45882352941176,1270.3199462890625,68.1500015258789,44.48051071166992
2006-05-18,74.64537194053308,1261.81005859375,67.45999908447266,45.08550262451172
2006-05-19,71.68341166257306,1267.030029296875,65.58000183105469,45.20333480834961
2006-05-22,68.0359889094986,1262.0699462890625,65.30000305175781,45.29967880249024
2006-05-23,70.50132050895692,1256.5799560546875,66.37999725341797,45.27290344238281
2006-05-24,68.20380865117885,1258.5699462890625,64.05999755859375,45.29429244995117
2006-05-25,69.42908803074894,1272.8800048828125,64.69999694824219,45.117652893066406
2006-05-26,70.14752322313106,1280.1600341796875,65.0999984741211,45.08550262451172
