Date,Nifty50,SP500,Gold,USBond,USDINR,US10Y,VIX
2009-06-30,4291.10009765625,919.3200073242188,91.18000030517578,58.0068473815918,47.80099868774414,3.5230000019073486,26.350000381469727
2009-07-01,4340.89990234375,923.3300170898438,92.38999938964844,57.891841888427734,47.85200119018555,3.5439999103546143,26.219999313354492
2009-07-02,4348.85009765625,896.4199829101562,91.25,58.027191162109375,47.85900115966797,3.494999885559082,27.950000762939453
2009-07-03,4424.25,896.4199829101562,91.25,58.027191162109375,47.869998931884766,3.494999885559082,27.950000762939453
2009-07-06,4165.7001953125,898.719970703125,90.76000213623047,57.91640853881836,48.43899917602539,3.50600004196167,29.0
2009-07-07,4202.14990234375,881.030029296875,90.70999908447266,58.304100036621094,48.111000061035156,3.4600000381469727,30.850000381469727
2009-07-08,4078.89990234375,879.5599975585938,89.2699966430664,59.3809814453125,48.83700180053711,3.2890000343322754,31.299999237060547
2009-07-09,4080.949951171875,882.6799926757812,89.51000213623047,58.673301696777344,48.69300079345703,3.4130001068115234,29.780000686645508
2009-07-10,4003.89990234375,879.1300048828125,89.58000183105469,59.21480941772461,48.87099838256836,3.2950000762939453,29.020000457763672
2009-07-13,3974.050048828125,901.0499877929688,90.19000244140625,58.882503509521484,49.32500076293945,3.3459999561309814,26.309999465942383
2009-07-14,4111.39990234375,905.8400268554688,90.80999755859375,57.904144287109375,48.74800109863281,3.447000026702881,25.020000457763672
2009-07-15,4233.5,932.6799926757812,92.23999786376953,56.41496276855469,48.28900146484375,3.5959999561309814,25.889999389648438
2009-07-16,4231.39990234375,940.739990234375,91.9800033569336,57.0241813659668,48.47100067138672,3.556999921798706,25.420000076293945
2009-07-17,4374.9501953125,940.3800048828125,91.93000030517578,56.14419937133789,48.63600158691406,3.6510000228881836,24.34000015258789
2009-07-20,4502.25,951.1300048828125,93.27999877929688,56.43963623046875,48.16899871826172,3.5850000381469727,24.399999618530273
2009-07-21,4469.10009765625,954.5800170898438,93.12999725341797,57.56571578979492,48.354000091552734,3.4769999980926514,23.8700008392334
2009-07-22,4398.89990234375,954.0700073242188,93.44000244140625,57.04880905151367,48.44499969482422,3.553999900817871,23.469999313354492
2009-07-23,4523.75,976.2899780273438,93.26000213623047,56.002681732177734,48.37300109863281,3.7090001106262207,23.43000030517578
2009-07-24,4568.5498046875,979.260009765625,93.41000366210938,56.27341842651367,48.130001068115234,3.6700000762939453,23.09000015258789
2009-07-27,4572.2998046875,982.1799926757812,93.70999908447266,55.62738800048828,48.09199905395508,3.7130000591278076,24.280000686645508
2009-07-28,4564.10009765625,979.6199951171875,92.11000061035156,56.11958312988281,48.132999420166016,3.687999963760376,25.010000228881836
2009-07-29,4513.5,975.1500244140625,91.19999694824219,56.427276611328125,48.391998291015625,3.6640000343322754,25.610000610351562
2009-07-30,4571.4501953125,986.75,91.62000274658203,57.22724914550781,48.275001525878906,3.6410000324249268,25.399999618530273
2009-07-31,4636.4501953125,987.47998046875,93.3499984741211,58.341033935546875,47.625999450683594,3.500999927520752,25.920000076293945
